Date,Vàng,Tiền ảo,Cổ phiếu
2024-05-08,73.67176758654439,129.89774684254627,296.25682370699707
2024-05-09,72.48113113077284,123.39461991245565,297.5645571293837
2024-05-10,70.603680257523,114.75723358107241,294.2928252923946
2024-05-11,70.94698274095306,118.31372256659002,300.23752430595925
2024-05-12,72.09247227925898,122.28718094313193,293.09792710878537
2024-05-13,74.11796890802935,132.94369923937504,293.76450405768566
2024-05-14,76.06796995770311,137.35349096648355,297.0672203820221
2024-05-15,78.39874419706477,146.10237833512875,295.61070478917213
2024-05-16,81.10661707420265,156.86285478507622,300.4042759853868
2024-05-17,77.33068404299804,160.9197350923904,295.6591628250213
2024-05-18,82.23298710268664,153.53083844533404,285.93589323335124
2024-05-19,82.83887704311836,152.05437219629457,282.9023975998436
2024-05-20,83.51966321955528,153.40791407448407,283.45449644687477
2024-05-21,85.59725095034229,161.8225134447371,284.566600668137
2024-05-22,83.03142409028366,161.2121316716092,289.44711206449534
2024-05-23,80.72244532631865,164.80145762256208,288.9893687641329
2024-05-24,80.58217650677621,164.6373636092914,296.7018993652165
2024-05-25,79.40270245199608,156.68763352469884,296.47085729644806
2024-05-26,76.5167727998973,157.6120446522084,294.44356881730323
2024-05-27,77.12098350403834,155.81090034530916,299.14052520520215
2024-05-28,79.31761537035548,152.8795478153396,308.6004436666282
2024-05-29,78.02170260887074,147.55282712318362,309.5891582036413
2024-05-30,75.1441081431929,142.96139906482475,309.1284779007062
2024-05-31,72.86299673392332,132.8467700398213,316.45869766159694
2024-06-01,75.30810855269031,135.15863271920796,313.9451177906288
2024-06-02,76.92158551042779,132.12302768880065,314.58693044795075
2024-06-03,80.68019124323169,135.87986304421182,307.1130145804097
2024-06-04,85.96051455662429,126.85573315587727,308.3812509059223
2024-06-05,88.740771427776,117.58858762408566,307.72695653690334
2024-06-06,88.32979467291872,110.6579442644576,309.378426126148
2024-06-07,92.17479110843203,102.85080694982763,304.2011412907939
2024-06-08,90.41391270698999,104.99488582520686,311.3236501412005
2024-06-09,92.69334073333887,117.09667836369759,308.9854545433277
2024-06-10,92.44250063697189,109.10933656662989,307.1671460583587
2024-06-11,89.3113779782327,101.72919638954605,295.32170960352363
2024-06-12,90.91244685095953,112.82413221384357,308.5811820160662
2024-06-13,92.01306858115933,105.78335959924337,316.1565850110767
2024-06-14,92.75678199586056,106.64629591664833,320.89763883541127
2024-06-15,87.55292349638441,117.30604398475559,323.9053058566789
2024-06-16,88.86103553239863,124.22177857326461,321.90499175878097
2024-06-17,90.87473090725534,124.44274747119964,315.92183306396424
2024-06-18,93.34384033181558,141.60387116632737,316.40135252057934
2024-06-19,93.34878551281433,141.46933138505688,320.2116202066531
2024-06-20,93.38816446434184,132.2608708038465,321.7046625655267
2024-06-21,95.72238624841195,145.75211330136483,330.74182437582317
2024-06-22,96.21774047787905,137.52493521052787,324.8673196360283
2024-06-23,94.69971948594802,130.06127317593598,323.1576931639984
2024-06-24,98.13094668240058,130.82253006164657,328.1229147361795
2024-06-25,101.33596670586452,131.5970586998619,327.17967949880796
2024-06-26,102.46180008160209,142.58774587324987,327.22171762983595
2024-06-27,103.0696872688834,134.74854606652733,329.37747438836743
2024-06-28,105.86054449627444,139.24621512140288,332.4114543249964
2024-06-29,106.60488938888119,148.5513318409154,339.1494172596381
2024-06-30,103.6971610696655,148.5058042932848,336.5880950136025
2024-07-01,102.06339684907083,143.66070629706562,330.7501443729368
2024-07-02,102.59270866380027,143.12844052035422,328.8880959115965
2024-07-03,98.02651475276582,146.8016664704298,329.8678166012062
2024-07-04,96.44723395896688,144.33427675821392,334.16289200973574
2024-07-05,94.00292822704694,145.9831679907682,344.37670590946743
2024-07-06,99.59313429384163,124.40591494808356,342.7881039039504
2024-07-07,101.44476779828173,122.86190782920532,345.2917357822828
2024-07-08,101.95303443958139,126.623303871112,341.7296913941522
2024-07-09,100.56513780853291,116.52537366010553,340.5076860688769
2024-07-10,103.22359347499484,118.3110149515877,343.4968805613945
2024-07-11,103.56895442483535,121.88898895389553,332.9370304962546
2024-07-12,104.52467529743653,108.10390405614125,324.32473198118834
2024-07-13,106.22594419831638,104.37880511346457,322.03472909889456
2024-07-14,103.97537358196395,104.27060129978786,329.2905064723034
2024-07-15,110.22012559800872,108.84320106760373,324.3194957438534
2024-07-16,110.2844102391492,114.75882820327132,321.2581929742028
2024-07-17,112.1418909387268,114.93517967447342,315.3212254971814
2024-07-18,114.56523620200836,108.09519237205555,311.9992608751702
2024-07-19,111.7711852082906,119.67870196065525,314.35774131350354
2024-07-20,108.90451041315576,116.74936378212342,311.94679334244165
2024-07-21,108.1166111909708,123.73281363112024,309.1747780399614
2024-07-22,105.49141743046228,116.90004242253444,311.9267904225105
2024-07-23,107.06522871910768,110.69558357049361,322.0513984556192
2024-07-24,104.09446437988163,119.13996039500707,332.9317066547923
2024-07-25,103.82898129467267,122.19138376330575,334.0486337553318
2024-07-26,101.86821820412275,118.08543370890486,333.37544124816384
2024-07-27,101.2353137284545,116.87480155416358,336.3199937909799
2024-07-28,104.45403140047901,133.05148654266895,335.4979251063944
2024-07-29,108.56355796979464,130.21539630969565,347.2163785810557
2024-07-30,110.62613536800015,145.99543016299415,347.3081238508273
2024-07-31,108.46439902790226,131.10909743530092,349.79376726267265
2024-08-01,108.28738847346963,134.4791140628496,345.51423647414305
2024-08-02,104.09256922282293,133.83438177728456,339.83847351616333
2024-08-03,110.81434820110441,132.72212977907967,333.12248605053253
2024-08-04,109.94426219766898,134.08616041715604,329.62031510215047
2024-08-05,106.06645020206108,129.64841487490284,332.7242900499998
2024-08-06,104.07275203542116,130.05221768148078,321.1396959633342
2024-08-07,108.20186753756354,135.94104759037998,324.5508263404406
2024-08-08,108.68517838155202,148.08520728548635,322.57521113015184
2024-08-09,106.12332861168615,165.586628406333,323.0657033040555
2024-08-10,105.49630546281114,174.73589343048934,315.2083752383935
2024-08-11,107.76475950278163,180.30964213905494,310.34452479834584
2024-08-12,107.41920990818649,197.31961620786979,314.75681833668267
2024-08-13,109.59681598585496,196.4295945437383,320.3001465913451
2024-08-14,112.44367011923892,216.94693708171974,315.3675888876075
2024-08-15,113.71119646522709,205.6902084374811,317.5877720863933
2024-08-16,116.27232371622306,210.1211725387356,318.7914604805115
2024-08-17,116.08526545694798,220.65866002529657,317.18891668443024
2024-08-18,117.4930224624009,230.50858580596744,326.30603499006355
2024-08-19,117.66995544915198,235.19861787395638,322.0555797121277
2024-08-20,115.20131917196123,219.98832667699472,319.07795316405924
2024-08-21,118.76413358158435,198.35377769764173,320.37021581651163
2024-08-22,121.29518599389478,181.82917292813727,311.8937550739788
2024-08-23,117.84064680875278,190.37939445389233,316.39620478978736
2024-08-24,113.98282970751166,204.44441965635156,315.7570856834134
2024-08-25,114.72290059530145,200.06987046091052,318.32130647616754
2024-08-26,116.00375093779888,185.55639720111347,322.39918999893297
2024-08-27,117.5403127408936,184.06748883869017,329.9101277280061
2024-08-28,116.75315962618832,177.7029358052162,335.3153270879643
2024-08-29,115.59851341282632,174.06019099605547,338.65067805559517
2024-08-30,113.03865386633653,168.4986074048678,331.5851470530962
2024-08-31,108.46498067897869,179.0835607488181,328.346729404465
2024-09-01,107.4607318849756,180.46032614349159,328.6792775955919
2024-09-02,105.2679666982177,206.3033526804171,331.42970707924167
2024-09-03,106.78797390835699,210.33321092517383,324.69466005734256
2024-09-04,104.76435764403723,207.68229125620857,317.68067057275186
2024-09-05,102.02405123517089,217.49043748960636,318.77074501806817
2024-09-06,102.56471970065869,232.53090075586806,313.2124293581477
2024-09-07,101.7844523374311,213.31830034049398,318.5454147016031
2024-09-08,100.3681087176742,205.00703328699305,325.28658478745126
2024-09-09,103.61187521274937,192.37542649967227,317.1804546260283
2024-09-10,101.80702417167092,193.96626622948688,310.30313615235616
2024-09-11,104.46040834013829,192.25006417889,312.5651726260817
2024-09-12,106.96537440296224,199.44531261841647,315.01259296066917
2024-09-13,105.0698451913245,206.8454593734847,316.1724848040762
2024-09-14,103.07313152174183,194.319181750157,314.6570584303373
2024-09-15,105.09924798805271,170.13877974937503,311.71343718495575
2024-09-16,106.41611764855759,165.52441104851064,305.7103720615646
2024-09-17,105.43330572158328,144.1459165668686,315.17967433570846
2024-09-18,107.89292264851359,153.53079591224133,305.2216817181539
2024-09-19,105.44454272300143,158.59239728863335,310.49193441362223
2024-09-20,104.98344702529563,166.82575530651715,306.52801698593026
2024-09-21,107.33781106140646,177.16701955645092,314.6745927410609
2024-09-22,104.2151382316954,173.2368657654306,311.500686103749
2024-09-23,110.0355563598109,183.23243899546662,304.59557072774993
2024-09-24,112.37722122652092,174.69808628925745,303.7157152047553
2024-09-25,108.39565146703416,177.45091161716365,299.15593057696486
2024-09-26,108.60473779308352,172.29032656492836,307.1577186659598
2024-09-27,107.53146094266421,187.09728560254996,309.50468290581364
2024-09-28,106.52524096052304,188.19570508355486,307.1372664792902
2024-09-29,102.56040823726121,172.5128228296962,304.358693779779
2024-09-30,98.24401493037973,167.04006188306477,301.5860570101289
2024-10-01,94.85938722508226,174.28896978479185,309.0879801069148
2024-10-02,97.39263608637332,167.49687196640738,302.2587635330899
2024-10-03,102.15964490622548,160.29942076311846,316.1379840885857
2024-10-04,104.00531083299528,155.02142868242672,317.8530789105861
2024-10-05,104.50271472795025,174.31989939561421,316.745864852764
2024-10-06,102.8361520947445,174.75356492240005,320.02938550535134
2024-10-07,102.525047185338,154.85089718150635,324.96875666255164
2024-10-08,101.135086258171,156.0277800898895,327.71828013755743
2024-10-09,100.92264226700507,156.02662820128873,325.6948433381074
2024-10-10,101.89490750150493,147.01824401782662,322.69374013142505
2024-10-11,102.25124213035964,147.25675703692716,320.64355856367155
2024-10-12,101.43184065208123,157.00321358202123,315.406999730524
2024-10-13,101.57495267568109,163.04072770401348,321.5487556036948
2024-10-14,98.62595438210404,156.3841039709424,326.8057321816483
2024-10-15,97.76887294236826,157.2269555891019,327.55918124859016
2024-10-16,96.41886550681781,154.76648791347597,323.82689086867407
2024-10-17,97.44135101692648,153.3816298739055,324.2143379919597
2024-10-18,94.60212284942914,162.27908070295356,318.8024584432241
2024-10-19,96.64131958308424,167.3685721133457,330.3819725100827
2024-10-20,100.87600523334233,170.60950060209368,331.9314406101472
2024-10-21,101.14119179765592,169.26596635190694,334.7304045701707
2024-10-22,104.23000696793021,177.81372765078183,341.57746173692163
2024-10-23,101.98985593541124,172.56466893487843,340.36207913155187
2024-10-24,100.6795984855168,183.44872142006622,340.2592085865189
2024-10-25,102.37574947827481,192.4643107555786,340.02793767352046
2024-10-26,105.60268200688232,180.66092941107127,336.4473933255238
2024-10-27,111.50979232316661,186.5384797862457,336.7590579619157
2024-10-28,112.68281302785502,207.78109493670308,327.563717228543
2024-10-29,117.58381662798126,213.11532335000567,331.7360963739429
2024-10-30,121.63263106676632,198.96906025804608,329.6221967610854
2024-10-31,128.8757082953651,193.46703404970862,320.65909045772804
2024-11-01,124.49476551018817,187.46526826974855,318.29531436029987
2024-11-02,125.31324700765417,194.63654786859746,316.59780416860696
2024-11-03,131.37646447707016,178.64715814506798,312.04773912213517
2024-11-04,130.86619183764105,166.67901181668879,313.62006399936746
2024-11-05,132.37058030633472,160.7668598997113,308.98512705635716
2024-11-06,132.84936228056486,137.8052685565533,301.7606178035483
2024-11-07,128.43259713486114,154.5255736024134,298.5563106504872
2024-11-08,127.60141485020891,159.0515425092939,297.40563239920186
2024-11-09,127.84773121500136,171.64692020512965,290.5389030537012
2024-11-10,122.24923935816823,168.22674548054604,297.5090536849095
2024-11-11,127.20222210648159,157.90412588430743,300.3288506972827
2024-11-12,129.0824662634852,153.10930124121927,303.50165955849945
2024-11-13,129.39641670699953,167.13332406397262,299.29779225884977
2024-11-14,133.11171799679258,189.15130933614856,301.1926541701709
2024-11-15,132.38053328654644,176.31934459192507,301.3050199449383
2024-11-16,132.6398191155545,195.49337413578345,305.9095579944273
2024-11-17,136.2758398470136,210.8764888563729,307.57033762756834
2024-11-18,137.28501829641013,199.61655276845516,318.07597161698743
2024-11-19,131.93240044570737,203.0910481116963,321.4763630253975
2024-11-20,134.62676426961107,193.36112454978132,317.0749446920151
2024-11-21,134.94178340244093,193.65297801158897,317.1347432267312
2024-11-22,133.68954285468996,185.00299554764325,313.56988809223066
2024-11-23,134.4939466050702,161.30599939749038,311.97063695208163
2024-11-24,137.04210732980732,176.29464946943563,312.07611086906167
2024-11-25,138.75781830782492,170.76290030399755,316.49359145918754
2024-11-26,138.6891917778337,155.47429741700282,306.9212898787231
2024-11-27,135.58643604818957,154.85288153918086,305.3174050333309
2024-11-28,138.95229744000582,155.75768964836533,311.00430708360585
2024-11-29,137.66129287170878,159.97391633353672,306.17661000350375
2024-11-30,133.73234725981908,153.19911129755565,302.7471578987077
2024-12-01,131.7920787645174,167.6023043717049,305.99849249392605
2024-12-02,131.02579165444052,186.3495099226781,305.7645212503317
2024-12-03,137.14660299373065,169.53367167753484,304.6556650622584
2024-12-04,133.64059449142317,166.74391733566156,306.8702031254273
2024-12-05,132.70552624554608,162.32511342253378,304.55555284323094
2024-12-06,129.27439242619076,167.29835581839197,316.7441697355053
2024-12-07,128.26265131203886,169.09757020345512,314.3132658388886
2024-12-08,121.77054753942913,158.5463622943815,309.4012660162717
2024-12-09,118.51285153323826,161.14504838179212,310.6224913040698
2024-12-10,122.23768141084007,163.8656405500568,311.7208026055704
2024-12-11,127.6988192790299,176.9617419818488,311.2655625027594
2024-12-12,130.12077260808354,186.40804144492424,305.1383955766292
2024-12-13,132.07592070273276,187.53038689220648,303.19758312390854
2024-12-14,132.69952781475314,199.33360344203115,305.3626100004844
2024-12-15,134.7526345570765,218.25948274228966,301.74434647741975
2024-12-16,131.65736113608142,230.6952455701857,303.55067599968714
2024-12-17,131.16495056535445,255.72954760028748,307.4064889290325
2024-12-18,131.53433333385124,257.6115417309689,303.1915486236838
2024-12-19,136.29382526414716,246.2040004717202,309.0640570835411
2024-12-20,136.50280939049642,247.68924036147789,307.3232176654481
2024-12-21,139.76225656306863,268.6741610158113,310.26258073132755
2024-12-22,139.88589488428647,257.52427230907716,306.67596799508016
2024-12-23,143.4356092333243,270.36827823618745,299.18741488834917
2024-12-24,139.42395586915862,281.6870904458917,304.8986131380178
2024-12-25,143.94528979468197,294.4456838141296,290.84269997059346
2024-12-26,144.53839674832867,263.7150368620807,284.50424846044734
2024-12-27,144.76792323891024,270.74003941462814,291.9640259599454
2024-12-28,146.53996774427705,272.78263000167004,296.21774962508545
2024-12-29,140.30455705635137,287.09592709079936,304.11592458062364
2024-12-30,143.40072799700621,279.065837529563,304.0821430826885
2024-12-31,139.25871335211608,309.6957389821109,304.0867283861566
2025-01-01,134.82665321566446,298.07322407501994,303.93299251361924
2025-01-02,136.05973458181737,334.8557949121402,306.1337729173725
2025-01-03,132.70785607586075,361.2200726544323,305.65917628928736
2025-01-04,137.29336555776496,340.56666468822624,296.9504648145958
2025-01-05,129.3507115749615,332.96030547718954,303.4946383163003
2025-01-06,129.42695089334188,360.83443870331735,295.7678558841462
2025-01-07,127.73855823595434,340.26765314973403,302.11225615642144
2025-01-08,131.4414180702576,333.7783096720436,309.01986137098237
2025-01-09,134.2546930865287,338.18658050625004,306.3212016710945
2025-01-10,136.5059736216567,322.46119126701166,302.54467891518993
2025-01-11,134.98370979094764,309.87116000383537,301.67434894735106
2025-01-12,138.59818635569945,333.55016791890523,303.7818597239217
2025-01-13,137.21888783512193,330.919934066622,307.81836861381953
2025-01-14,139.48065324527522,347.7029549657773,312.6619717057275
2025-01-15,137.8083917879355,315.05914952092746,307.7207155771052
2025-01-16,141.36159935908566,290.6584487954693,310.7859097380456
2025-01-17,137.88708082751137,242.9624647684701,308.58134831280563
2025-01-18,139.66432008520738,241.97886864518338,309.3793358258028
2025-01-19,144.24923410921102,238.43621244871588,311.7854155239385
2025-01-20,145.58036864906538,268.3828887030032,311.921901176269
2025-01-21,155.5581500256256,273.2869002367673,321.42992002686896
2025-01-22,152.7799225869432,277.1967868319811,319.19651246419886
2025-01-23,144.3482891156272,273.20930234335185,312.9340206978902
2025-01-24,141.2541905190576,278.4838331279006,316.6380384717506
