Date,Vàng,Tiền ảo,Cổ phiếu
2024-03-20,110.912813510772,119.23357918898873,184.04242189500232
2024-03-21,113.48929774686749,118.64436077697236,180.52483523574594
2024-03-22,112.39688632651558,124.38697409790728,182.09116588794578
2024-03-23,112.66452312312788,124.47689907711087,183.63558666188098
2024-03-24,112.2752036214345,114.73778358206508,180.09478362660292
2024-03-25,110.98269523195331,116.5993773597851,179.90591232529343
2024-03-26,108.14616481441544,118.24185560309388,179.1643534165435
2024-03-27,109.47848617828828,116.20836632863228,180.30212756131397
2024-03-28,107.90801436371606,109.82992680975825,180.1565033597481
2024-03-29,108.28075380080203,106.28878749142167,181.04583391985562
2024-03-30,111.08355989423495,111.81220840712184,180.94335217388243
2024-03-31,111.20518316058107,108.15211766357427,182.70018080369448
2024-04-01,110.77440094707075,103.44526875487246,182.83320314811715
2024-04-02,110.28953810180508,100.25811151057867,182.9030785255294
2024-04-03,111.04905362193459,102.30216853153468,182.36899080394213
2024-04-04,107.8611725870581,98.49383097771391,182.1826802742396
2024-04-05,106.81887375346625,94.2682993323355,184.84236138970718
2024-04-06,104.08559981987786,101.02455243962645,185.03430942402173
2024-04-07,104.4850615826994,98.74121266629746,184.84456556899625
2024-04-08,104.59013384030347,102.19627901647063,185.72102436926892
2024-04-09,102.88865563857881,108.87505589677096,188.01464167077498
2024-04-10,105.11910812091074,108.87895640664158,190.28162923788506
2024-04-11,105.25966554387323,106.66215968478986,189.60215183752427
2024-04-12,105.47884335668745,99.95660710414346,187.49490580225535
2024-04-13,108.3351678855334,100.41216800280911,186.20000253510878
2024-04-14,110.68499888410219,92.08523453914738,185.85001963594
2024-04-15,110.46615236410092,92.4411487051678,183.44642510542099
2024-04-16,110.37764672743373,90.64746985009107,185.5041592683355
2024-04-17,110.76155418596046,95.20592362203202,185.43653446197388
2024-04-18,111.34040761106154,95.62797311764807,184.6375075797191
2024-04-19,111.1162398751702,98.95173673726318,185.60057336917583
2024-04-20,111.24676261412573,96.08783236324417,186.1379402389211
2024-04-21,111.43311339074597,100.71075171613211,185.79917559957582
2024-04-22,113.07770732563334,97.75260950769473,185.0059124777572
2024-04-23,113.62484553626479,98.50353623552957,184.4900022226758
2024-04-24,112.92930531750845,95.19077749686183,187.68958322140537
2024-04-25,113.06650457111623,96.52889338514856,189.88784340898638
2024-04-26,114.21248095560311,97.85816951015529,189.66681446000672
2024-04-27,113.29455822135125,99.71171147148537,190.67154071460462
2024-04-28,113.15503383675032,97.39949598756017,189.83990467518717
2024-04-29,111.73225493609053,97.81879881564821,192.00749258596818
2024-04-30,111.1998696227947,99.42995889379165,192.52451520875312
2024-05-01,110.01598020604179,92.61172766976877,190.28703038718254
2024-05-02,108.85012079465068,91.40779013660567,194.9881431822659
2024-05-03,110.08073134892115,90.1047334619973,193.87417413579556
2024-05-04,113.46633173476637,83.88483544885018,192.52463627302114
2024-05-05,112.26824602905256,87.17152830273355,190.85349478825407
2024-05-06,112.22790086708557,88.52792950719281,190.12393597506812
2024-05-07,112.87708583111595,95.39001129559101,187.4057835288598
2024-05-08,110.9572430786926,89.46071075266022,185.64667906856005
2024-05-09,113.48563738134517,91.5440853172112,185.74829444066518
2024-05-10,112.3761525769637,91.02503401991143,186.95576612977675
2024-05-11,108.61397874458387,86.75688207946402,187.19456932256466
2024-05-12,111.33372197162969,83.33841708535371,188.06173349288807
2024-05-13,112.52606557745753,83.44669874844604,185.75962802945364
2024-05-14,111.86436815090389,79.71383562769304,183.92000085477494
2024-05-15,110.33767802514922,77.81567288376742,180.35939258744094
2024-05-16,110.72044401691882,77.00572468214673,178.42648303122294
2024-05-17,111.73567330630132,75.30816132693961,179.12053869938933
2024-05-18,114.3010587115656,77.16442190060152,180.36162001759945
2024-05-19,115.67741298702164,75.85104503246065,179.57346747968435
2024-05-20,116.19885523437888,74.19657481622208,179.74794705970913
2024-05-21,115.2382771916653,73.72672305775981,179.74251672792732
2024-05-22,118.17513186325381,75.72393495040484,179.68233657553364
2024-05-23,118.50436147446712,75.62699648750404,178.0148454867144
2024-05-24,117.16807277057974,70.46845990645294,171.26644774748002
2024-05-25,116.58447189043744,72.0699866668137,175.4952656240155
2024-05-26,118.14514553195117,75.6150787575797,174.89503371829176
2024-05-27,116.82177919392365,74.12019988193308,174.16406153715408
2024-05-28,116.03486129938233,71.97691146761305,173.41954694667245
2024-05-29,115.18241618144575,76.15655025527975,173.52960842055697
2024-05-30,113.7823872028636,77.78438089584344,174.70975473894268
2024-05-31,114.3413257358128,74.57132130341505,173.6261557652765
2024-06-01,117.3946832961701,75.14617455694739,170.2042689266788
2024-06-02,118.04477954102192,79.22651831445933,169.9706313477228
2024-06-03,121.30270996016836,79.80210080443106,171.95468596755913
2024-06-04,122.74677867928527,75.68689905548315,171.41918931130334
2024-06-05,123.63387073028541,72.98899535779695,171.76531231659243
2024-06-06,123.73008183578922,72.47649128377972,171.79405088951205
2024-06-07,120.18171382086388,80.52981022114916,170.897024647469
2024-06-08,121.3051518531468,84.05401178214925,173.92177581139075
2024-06-09,120.48428273001585,81.95256489898658,174.18333569266483
2024-06-10,119.30505064689179,78.4379006672284,172.03243508149663
2024-06-11,122.39814821099071,79.37177986770399,171.38520916112608
2024-06-12,123.93610583910956,81.8430290174979,169.57870359872243
2024-06-13,125.42064964927616,82.77445369205795,169.83926893985443
2024-06-14,124.15435721073177,78.97061001816076,171.7885254292957
2024-06-15,124.33424922362751,75.15657012584698,171.90507828156225
2024-06-16,126.88549110848011,73.02150493357762,169.59646499237465
2024-06-17,129.08084041845402,67.49245231551014,169.97198398650565
2024-06-18,131.8919247300108,67.34144314950353,171.03635461250087
2024-06-19,133.51911113227044,63.68226294272832,174.39168295753674
2024-06-20,132.84740826823347,61.633684933800666,174.9897116906705
2024-06-21,133.7051681056824,61.330731360806276,177.28999608336488
2024-06-22,137.6082144082763,60.56955004102424,176.4105391654384
2024-06-23,138.86749806752852,61.62745645117915,175.84908471883188
2024-06-24,137.6761406816142,64.15517385644146,175.9811044901941
2024-06-25,137.11212956508797,64.1181536473326,174.29803290086463
2024-06-26,134.24810795397477,65.49324419911893,175.6157240431696
2024-06-27,132.7293926013936,62.77974737289101,177.99673612255637
2024-06-28,130.50987413168744,62.20631831441278,179.75053709272473
2024-06-29,129.02019980158454,60.0271306580623,180.56221953923048
2024-06-30,126.9393041350014,63.8363517300219,175.77699253496746
2024-07-01,129.30606508227493,64.75640159405252,177.66991613736894
2024-07-02,131.6899726612743,63.28465700386435,179.23055259536508
2024-07-03,130.85072255516363,64.35728449268423,178.65626494111865
2024-07-04,130.86759681594535,68.15303765237724,174.4930635645881
2024-07-05,134.28353924373238,67.78623907206651,174.5055310266861
2024-07-06,130.92597356699403,69.45942261032808,176.59448119154678
2024-07-07,129.03514654245637,65.31820995617537,177.26488417929815
2024-07-08,126.37369138242644,67.83493239874099,177.7822782253931
2024-07-09,125.38406883405187,69.23277688292812,178.72938231756868
2024-07-10,124.29407181043612,66.91325613868922,179.15680076532365
2024-07-11,122.04003320205129,65.09021245418384,179.10615103006194
2024-07-12,126.13968643065965,64.45452038013663,178.50043008649277
2024-07-13,125.41637820010077,63.52798616564336,178.07172394647324
2024-07-14,123.20935850620796,62.941759086797035,179.30596140233519
2024-07-15,118.68793650532177,67.15588298109603,182.78762358290754
2024-07-16,117.27525487326798,68.63493307400566,184.03122556119544
2024-07-17,114.01896642578086,68.97089473941695,183.65418677885575
2024-07-18,112.3853294360871,71.75352447119062,185.54543353590367
2024-07-19,111.97601873236813,68.44720342411168,184.3574492834913
2024-07-20,111.10582938878399,67.35180518644646,184.45467052981883
2024-07-21,110.56261468751991,67.37237865270556,183.3925153248846
2024-07-22,109.32669873178646,71.32275788985936,185.31892858049721
2024-07-23,109.00655934309148,78.94443529802165,187.62785190596676
2024-07-24,108.64157456953302,80.02381190151942,190.07308510961985
2024-07-25,106.16521655192881,77.41082950632635,190.82142656904244
2024-07-26,105.30023716743356,78.32956706921833,190.08264137889955
2024-07-27,105.40806261783419,78.60255571553287,188.41729367828162
2024-07-28,103.53408653661627,75.73282088362205,187.30648591612663
2024-07-29,103.9451810954263,77.2873941385953,185.94306656958776
2024-07-30,103.44743183090476,77.67263483152136,186.2330834316851
2024-07-31,102.85337100534397,80.31720731585922,189.0278854990338
2024-08-01,103.78055177770494,80.4186815712743,188.9472404488514
2024-08-02,103.44883992958309,78.96008335346615,189.24093915277635
2024-08-03,105.56245432123283,83.08123857123002,190.6531193623077
2024-08-04,103.84456353083178,74.30663344739006,187.23382158627476
2024-08-05,105.67564331806578,71.42063338710341,186.07191624566704
2024-08-06,104.61746658106256,67.53003828225408,185.9218085337851
2024-08-07,104.85121604810458,62.49412875726602,190.38708696767455
2024-08-08,106.41813639260612,60.29398039129571,190.2134698340816
2024-08-09,107.89480711610459,62.994888603564995,192.84548331985044
2024-08-10,106.75014604011147,63.977976288547445,193.83507044950687
2024-08-11,108.18035483945148,60.659182346204936,195.70172835049846
2024-08-12,110.54497721275068,57.989740342929736,194.0126407409689
2024-08-13,111.239862882068,60.31208591628536,188.576501253687
2024-08-14,110.3560679171003,58.696410542700555,185.57964960162877
2024-08-15,113.44530321484726,61.44239818870847,185.99591166292345
2024-08-16,116.65115600652683,61.15624012991723,182.39629070668997
2024-08-17,118.29494799761518,62.667039540019395,183.96963267873795
2024-08-18,118.38777309650317,62.84234523976948,184.3986320142389
2024-08-19,120.94149312937516,65.14899415555642,186.92596877100112
2024-08-20,118.76730380125154,64.23392356666511,187.71832354926988
2024-08-21,116.32191780056495,67.98986690947314,183.66729563042978
2024-08-22,116.63853579300503,67.58845595395913,183.160075501654
2024-08-23,116.19595208510289,68.5927233655915,179.79442956685574
2024-08-24,113.08313367419683,69.54441046116116,180.05193632373795
2024-08-25,114.63912225026078,69.90543907651264,179.4493581720855
2024-08-26,115.4424398952809,68.30391449280218,181.24843622544034
2024-08-27,116.3359271462793,69.89306285084511,179.73254654742823
2024-08-28,115.0006717103021,68.1258076046602,177.05005055110504
2024-08-29,113.86488889444018,64.86545560876527,176.26380918121583
2024-08-30,114.20577973267001,63.993858713938245,179.6042456628273
2024-08-31,110.99170714562806,60.27901579591607,179.14507352692982
2024-09-01,109.45964522513096,58.70122650032733,179.7151400248734
2024-09-02,110.56534870303514,56.26403771487103,177.938967735237
2024-09-03,111.25869691181326,59.85364632118063,181.2796153464637
2024-09-04,108.96477388326382,62.62794829541713,183.3843317407563
2024-09-05,112.84536672421218,67.56660402736263,183.48097873480452
2024-09-06,110.45595150044053,69.48622666421394,184.34187640264952
2024-09-07,110.80033918913794,69.85671709802553,181.2160544380404
2024-09-08,111.62714513063523,72.25543859988856,180.1729379483483
2024-09-09,111.06679110102613,70.22279092955374,180.49144293976912
2024-09-10,111.45863535630201,73.09458861331572,177.63378758314846
2024-09-11,110.43270771153583,69.98268905816062,179.675588165342
2024-09-12,109.97009903388836,69.95765763194645,181.8384325662111
2024-09-13,111.60097835734217,66.95013856417894,183.13036246510882
2024-09-14,112.03224120085031,66.48118072442095,181.20407106713776
2024-09-15,112.15768193131905,68.22295491260749,180.17452388357282
2024-09-16,110.9271779644993,67.72676552199194,178.45106996351154
2024-09-17,110.44670987018006,69.24832157995982,179.99357765747325
2024-09-18,111.33738733629842,71.11121382820689,178.661142808382
2024-09-19,110.73039426635891,68.73118606395151,183.1548608389954
2024-09-20,114.7534068502732,68.41218016208025,182.0894100483182
2024-09-21,116.46297685229955,72.38262828025452,184.93268813548178
2024-09-22,116.22458520822194,74.84397271992366,186.09714042980497
2024-09-23,116.23918894442615,72.30014224049513,188.03612150325873
2024-09-24,116.91810356743768,75.41019086479871,193.34882122510967
2024-09-25,116.61363188725718,78.54974227669837,191.33024155316747
2024-09-26,118.44617424882429,74.77395547643273,193.33421640115313
2024-09-27,119.30601420597239,75.01654755563443,194.81646933620192
2024-09-28,118.85599866684817,72.80557592325441,197.67344394976965
2024-09-29,116.49846769417196,70.17761606684265,197.2107017901968
2024-09-30,118.25121262572412,64.68505073394996,197.4649865128642
2024-10-01,116.75296373417899,69.2656678476575,197.79889806865268
2024-10-02,117.0732203266596,70.03568610461811,203.2501686580752
2024-10-03,114.9001912770745,73.68336723859159,203.9560969388947
2024-10-04,117.68576458532901,72.36998402249417,203.66308184891298
2024-10-05,117.51697921462916,70.38921386307494,207.3151000366094
2024-10-06,120.29533604379357,69.14165062037361,204.95240506327846
2024-10-07,119.60365874196373,67.7270269912307,208.43004765161783
2024-10-08,119.74441385852202,68.44056819290307,208.46028847134448
2024-10-09,117.08922786608808,67.94565848494874,210.39323088158656
2024-10-10,116.86158480962499,68.29596796258183,211.08549979581102
2024-10-11,118.64904344588179,67.74998282400975,211.72369332891924
2024-10-12,117.48147531546576,67.12158546051786,214.0094095949313
2024-10-13,118.24410706085065,68.88807853622944,216.27327831287454
2024-10-14,123.21081014831083,66.37708782712176,218.50874825998235
2024-10-15,122.69689734424597,65.30320725356431,217.3443684990426
2024-10-16,124.39138739770534,62.964107867806725,216.96764215373648
2024-10-17,121.93026525630707,62.750786336549275,216.9322256878786
2024-10-18,124.55297886823895,65.33545990262839,218.12261804103392
2024-10-19,122.09636418411861,67.8179417875514,217.3762788694272
2024-10-20,122.74283266304134,68.86870525144626,217.86606111484497
2024-10-21,122.85257183768502,71.14364066389267,217.77455068267724
2024-10-22,125.22352190010676,73.63502707218892,214.37321765799075
2024-10-23,127.23343467824064,71.7768895434495,215.77326108317342
2024-10-24,125.41591982473008,71.70741944151287,216.28726692801035
2024-10-25,121.60445583346505,74.84274841037224,219.87340156102206
2024-10-26,122.3515974769809,68.01223667436133,218.7633547092907
2024-10-27,121.28924356585486,73.07038213851413,222.7578663247992
2024-10-28,121.96579540680003,76.41965662319947,224.200933445877
2024-10-29,122.28266628691959,73.38445950327616,222.30538052143936
2024-10-30,124.48866200903265,73.65056437493605,222.83930328678608
2024-10-31,125.95454709641663,77.6970862548467,222.50437672698783
2024-11-01,123.59000275310821,80.5494338013259,219.20385266547902
2024-11-02,119.72639171249051,79.22702110584767,219.26009979042018
2024-11-03,118.5372236545512,80.53366238604966,217.860206390211
2024-11-04,118.92541290398675,81.09906585305131,215.91547394219273
2024-11-05,119.68422657791464,80.11555544814674,212.8340397596077
2024-11-06,121.02805806888202,76.33017772527816,213.84972600578848
2024-11-07,120.76822117890971,73.95800604557391,212.0045700752205
2024-11-08,119.58659552966208,74.33982189792509,210.43399140351428
2024-11-09,123.04188805993141,73.68916857171888,213.34307362077402
2024-11-10,120.38685139787569,75.06776703541493,212.58848893907532
2024-11-11,121.31974222296824,72.29291696726536,216.74631535066632
2024-11-12,119.13309026754399,70.62973596689025,212.53291723436126
2024-11-13,117.96634116853305,73.49855889053286,207.98933734516982
2024-11-14,118.50025620053711,70.49468871500265,209.6148976837516
2024-11-15,120.77832823109493,71.35273707765124,208.1674765260525
2024-11-16,122.87346011878043,68.91540386593528,208.4783811375822
2024-11-17,123.40713435709479,72.05609217552737,211.00630993592216
2024-11-18,125.0899806241953,77.78807277401368,210.72842135159138
2024-11-19,125.53476887251888,79.40479837108221,208.2330949532611
2024-11-20,126.27514664330059,79.09842430116915,204.21569982601605
2024-11-21,127.51942951716605,81.98576226926849,205.89484570621852
2024-11-22,126.2568948368284,83.84519780773833,206.99079994920336
2024-11-23,125.48808509818096,83.27195617013219,206.76767125104627
2024-11-24,126.20666779181104,81.65909489761418,205.51332632746056
2024-11-25,123.06334373463662,86.91788582280003,205.4540600934556
2024-11-26,120.47359078566271,86.8089920518352,204.28524671942705
2024-11-27,120.9091937439576,83.51154470646632,205.91035778344627
2024-11-28,121.42679205815396,78.22679184551642,202.72297088623986
2024-11-29,119.14735434131569,75.69315413530232,201.0630150996687
2024-11-30,116.91794581800167,73.96329035212973,192.96874524023664
2024-12-01,115.8024288091929,79.93188744815076,193.43039827549663
2024-12-02,114.92524927694498,80.46520875206336,194.35234078118285
2024-12-03,117.42595979120883,83.34244035001711,194.12197068235315
2024-12-04,117.49883764101905,79.29814302036176,191.95362214603995
2024-12-05,119.63998435799813,82.79272536017885,188.11453188395853
2024-12-06,121.20681412267803,77.63103113420314,188.6276460220665
2024-12-07,120.43877181973062,71.27371197155037,187.00721154542535
2024-12-08,117.52455474842799,73.78961910869529,187.42713425617245
2024-12-09,117.60215932280722,71.74106749902694,188.90364001727573
2024-12-10,118.9574718299001,73.13683345130443,188.9198264434418
2024-12-11,117.91672819118602,72.40621685198575,190.5222585812362
2024-12-12,117.28390401672334,72.99328237688842,194.38562483680585
2024-12-13,116.9986567285623,75.12313418042345,193.28171682033573
2024-12-14,118.13295170346454,80.30134118357292,194.33270757092214
2024-12-15,118.37281065165341,83.18350333018171,192.75130147329585
2024-12-16,120.52853133605292,79.08678229252202,192.58874473566357
2024-12-17,120.24167363119004,73.33635121145466,193.98769917071277
2024-12-18,122.56886201800313,75.38854195909698,194.50960746800178
2024-12-19,122.73084548989664,73.32186674621497,193.55887504409813
2024-12-20,123.83576726315188,71.47119578381528,189.2274930305323
2024-12-21,122.08162571354845,69.3348026158072,189.28704644724712
2024-12-22,122.0709413800812,70.42203066148386,187.86390511865162
2024-12-23,124.00192285512925,65.4087652172367,187.4872244202793
2024-12-24,124.4653701591334,66.0198301203493,187.24873014032403
2024-12-25,125.14257478499039,67.51943673590038,189.0097382606474
2024-12-26,126.331461601982,62.8942516493348,188.0893365823752
2024-12-27,128.59228051778578,61.040025169006086,186.5202256647996
2024-12-28,130.34230548064482,60.99557635848487,187.99124874736572
2024-12-29,132.29564506331158,61.5307154856119,191.08534767084248
2024-12-30,131.845372523456,62.39650317091718,191.6663188884982
2024-12-31,132.52168234489378,64.16175381704105,190.60502638558975
2025-01-01,132.98966101032912,61.766668105465165,190.14397271685215
2025-01-02,130.2543311640282,61.002058940992235,186.71507192292404
2025-01-03,130.97250807743205,60.88790404984057,185.52038453010385
2025-01-04,131.16113235360356,59.89792033169602,186.05018614830863
2025-01-05,132.13018922984656,58.21474176083484,184.60159380925143
2025-01-06,134.81987292421186,56.98134771966383,187.21177488749754
2025-01-07,133.67921667438455,53.64149418098855,190.7836217280524
2025-01-08,133.83109756038212,55.62863086967206,192.8440701049485
2025-01-09,135.0423135479962,58.3870722397662,191.40039020030946
2025-01-10,134.12559728459695,54.38701280404678,191.94722829417623
2025-01-11,130.8722283035636,53.33311239358452,190.54039029604917
2025-01-12,134.5190320426942,58.45981456784341,192.07431127816903
2025-01-13,132.43438135335066,58.679909498486516,192.98303593484326
2025-01-14,132.96006249154033,60.3798720630436,196.13576890387287
2025-01-15,130.02024357584511,61.11017756516324,194.94797428029148
2025-01-16,127.93718007099164,60.073216444433804,192.1418812569449
2025-01-17,126.47172144708584,60.6430184707145,195.75833137698717
2025-01-18,127.68653971220803,59.959689159752436,196.4620766371492
2025-01-19,127.49773404688278,59.878485195349114,192.8072738974574
2025-01-20,129.6687354020281,59.78440458342628,189.59544624720897
2025-01-21,132.10661603740627,57.1840867653727,188.55401156552304
2025-01-22,133.31854514853697,54.01708471332511,185.8353762572445
2025-01-23,132.75147215658313,49.55840515791633,185.0237401896516
2025-01-24,134.2486407791882,48.072655284890615,185.23691474407642
